gene,norm,dist_from_centroid,cos_to_centroid,isolation_score,norm_zscore,dist_zscore,cos_zscore,isolation_zscore,anomaly_score,is_outlier,gene_class
NXPE4,6.3101726,2.0554624,0.95300436,0.0241888165473938,-0.79459155,-0.73102266,0.34528518,-0.06455982894331319,0.7945915460586548,False,other
NXPH1,6.5250053,3.6370792,0.85091734,0.057940006256103516,-0.61321074,1.0279721,-1.0244577,1.7803115224980834,1.7803115224980834,False,constrained
NXPH2,6.7958965,2.6300042,0.9248242,0.042086243629455566,-0.38450053,-0.09204613,-0.032819714,0.9137301446301671,0.9137301446301671,False,constrained
NXPH3,7.3608046,1.9938697,0.9636213,0.03549164533615112,0.09244467,-0.79952294,0.48773718,0.5532632819630376,0.7995229363441467,False,other
NXPH4,7.2526245,2.908746,0.9162105,0.04432392120361328,0.0011095325,0.21795654,-0.14839329,1.0360436774553858,1.0360436774553858,False,other
NXT1,5.503271,4.1474314,0.79061246,0.08376485109329224,-1.4758489,1.5955602,-1.8335925,3.1919215074123044,3.1919215074123044,True,other
NXT2,5.429016,4.899079,0.6978617,0.09183990955352783,-1.5385416,2.4315047,-3.0780673,3.633311696708617,3.633311696708617,True,disease
NYAP1,8.984973,3.2594755,0.9530333,0.012913703918457031,1.4637109,0.60802025,0.34567386,-0.6808679488325705,1.463710904121399,False,other
NYAP2,8.578298,2.8157072,0.9599245,0.01528853178024292,1.1203598,0.11448346,0.43813574,-0.5510576540066372,1.1203597784042358,False,disease
NYNRIN,8.101401,2.262536,0.9695161,0.015054583549499512,0.7177218,-0.5007257,0.56682986,-0.563845481408986,0.7177218198776245,False,other
NYX,7.506919,2.5406585,0.941844,0.024612903594970703,0.21580729,-0.19141191,0.19554193,-0.04137883735918258,0.21580728888511658,False,disease
OAF,8.550092,2.5910902,0.96940964,0.019431710243225098,1.0965458,-0.13532428,0.5654015,-0.3245876742449362,1.0965458154678345,False,other
OARD1,5.9116,3.0586157,0.8922848,0.06105327606201172,-1.1311016,0.38463408,-0.46941355,1.9504857392826667,1.9504857392826667,False,other
OAS1,6.913957,1.8190798,0.9648716,0.026727020740509033,-0.28482336,-0.9939155,0.50451255,0.07418076777047707,0.9939154982566833,False,disease
OAS2,7.4250655,1.9623275,0.9659756,0.023684680461883545,0.14669944,-0.8346026,0.5193253,-0.09211637522842586,0.8346025943756104,False,disease
OAS3,7.1939535,1.916558,0.9641393,0.02946007251739502,-0.0484257,-0.8855051,0.49468693,0.223571914236695,0.8855050802230835,False,other
OASL,6.4518337,2.0069706,0.9550338,0.03280651569366455,-0.6749887,-0.7849527,0.3725147,0.4064916038360525,0.784952700138092,False,other
OAT,4.627099,4.6565046,0.7270728,0.07182884216308594,-2.2155907,2.1617258,-2.6861303,2.5394881823670614,2.6861302852630615,False,disease
OAZ1,6.804974,1.9057885,0.96058846,0.0357133150100708,-0.37683645,-0.89748234,0.44704404,0.5653799520545881,0.8974823355674744,False,other
OAZ2,6.4688396,2.4266236,0.93378615,0.039803385734558105,-0.6606308,-0.31823578,0.08742674,0.788947013544826,0.788947013544826,False,other
OAZ3,8.141255,2.15697,0.97487676,0.01953333616256714,0.75137013,-0.6181309,0.63875604,-0.3190327071822598,0.7513701319694519,False,other
OBI1,8.7229595,2.9141357,0.9604238,0.009280383586883545,1.242496,0.22395068,0.44483516,-0.879468609970146,1.2424960136413574,False,other
OBP2A,6.455006,2.830617,0.90943664,0.03914201259613037,-0.6723103,0.13106532,-0.23928049,0.7527957440272556,0.7527957440272556,False,other
OBP2B,6.3041606,3.121862,0.8883317,0.04003894329071045,-0.79966736,0.45497337,-0.5224539,0.8018228081675223,0.8018228081675223,False,other
OBSCN,6.7698936,1.4846987,0.975948,0.022286415100097656,-0.40645444,-1.3657974,0.6531289,-0.1685468575294968,1.3657974004745483,False,disease
OBSL1,5.1885686,4.4648833,0.7517394,0.07778376340866089,-1.7415485,1.9486142,-2.3551683,2.864989703968711,2.864989703968711,False,disease
OC90,7.192931,2.2202666,0.9512227,0.03457212448120117,-0.04928885,-0.5477357,0.32138017,0.5030014186927098,0.5477356910705566,False,other
OCA2,5.6711497,2.9944143,0.8989022,0.04249584674835205,-1.334111,0.31323254,-0.38062567,0.9361194312311714,1.334110975265503,False,disease
OCEL1,7.714793,3.134427,0.91449857,0.0327189564704895,0.3913131,0.46894768,-0.17136261,0.40170553544011606,0.4689476788043976,False,other
OCIAD1,6.8268876,3.5165892,0.8662298,0.06479388475418091,-0.3583351,0.8939692,-0.81900454,2.1549508817767333,2.1549508817767333,False,other
OCIAD2,8.370754,2.5238712,0.9664342,0.02402174472808838,0.94513327,-0.2100819,0.5254785,-0.07369212963344925,0.9451332688331604,False,other
OCLN,7.784263,1.9323134,0.9743531,0.02185344696044922,0.44996575,-0.8679827,0.6317295,-0.19221329784813698,0.8679826855659485,False,disease
OCM,8.304162,2.6672652,0.95768505,0.01817256212234497,0.8889103,-0.050606307,0.40808794,-0.39341387905375685,0.8889102935791016,False,disease
OCM2,8.299117,2.6704361,0.9573712,0.018672466278076172,0.8846509,-0.047079716,0.40387648,-0.3660886539777058,0.8846508860588074,False,other
OCRL,7.0125747,1.4768875,0.9776498,0.012968063354492188,-0.20156172,-1.3744845,0.6759631,-0.6778966116119483,1.3744845390319824,False,disease
OCSTAMP,8.14469,2.7072663,0.95069605,0.02551257610321045,0.75426954,-0.006119032,0.31431365,0.007798096860194413,0.754269540309906,False,other
ODAD1,8.406142,2.4509282,0.9707715,0.02000141143798828,0.97501093,-0.2912054,0.58367395,-0.29344727824196776,0.9750109314918518,False,disease
ODAD2,6.399354,1.9101815,0.95945704,0.02937602996826172,-0.71929675,-0.8925967,0.4318634,0.21897807050744353,0.8925967216491699,False,disease
ODAD3,8.039556,2.4550662,0.95945716,0.023063063621520996,0.6655061,-0.28660333,0.43186498,-0.12609452859889642,0.66550612449646,False,disease
ODAD4,7.358656,1.3965167,0.98391527,0.01566898822784424,0.09063061,-1.463869,0.7600293,-0.5302615515074797,1.4638689756393433,False,disease
ODAM,9.408111,3.9197528,0.93405837,0.02082616090774536,1.8209611,1.3423475,0.091079146,-0.24836570683654047,1.8209611177444458,False,other
ODAPH,9.404987,3.8781605,0.93645453,0.023204445838928223,1.8183241,1.2960906,0.123229474,-0.11836644538912021,1.818324089050293,False,disease
ODC1,5.041001,3.869987,0.8242827,0.06013154983520508,-1.8661383,1.2870005,-1.3818253,1.900103328340011,1.900103328340011,False,disease
ODF1,8.671485,3.4223638,0.9310647,0.046712398529052734,1.1990367,0.7891764,0.050912224,1.1666000646316728,1.199036717414856,False,other
ODF2,8.623192,2.78559,0.9629876,0.007779598236083984,1.1582633,0.08098854,0.47923437,-0.961502930011864,1.1582633256912231,False,disease
ODF2L,9.146652,3.4678342,0.948542,0.008378982543945312,1.6002148,0.83974636,0.28541186,-0.9287400275002664,1.6002148389816284,False,other
ODF4,8.118305,2.4201071,0.9632786,0.021248817443847656,0.73199356,-0.32548305,0.48313868,-0.2252629083371631,0.731993556022644,False,other
ODR4,8.317426,2.3619394,0.9717533,0.016611099243164062,0.90010864,-0.39017427,0.5968473,-0.4787648891070906,0.9001086354255676,False,other
OFD1,7.9154234,2.0707028,0.97225475,0.015002608299255371,0.5607028,-0.714073,0.60357547,-0.5666864968216863,0.7140730023384094,False,disease
OGA,7.5505333,1.4242221,0.9861341,0.015200316905975342,0.2526304,-1.4330564,0.78980047,-0.5558795608997522,1.433056354522705,False,constrained
OGDH,7.2989182,2.0126631,0.9618482,0.01536405086517334,0.040194787,-0.7786218,0.46394655,-0.546929710740707,0.7786217927932739,False,constrained
OGDHL,7.4803076,2.0418868,0.9638271,0.015272438526153564,0.19333966,-0.7461207,0.4904979,-0.5519373262101108,0.7461206912994385,False,disease
OGFOD1,7.1119304,1.7232068,0.97038066,0.025910496711730957,-0.11767688,-1.1005406,0.57843006,0.029548806602380767,1.1005406379699707,False,other
OGFOD2,7.7173204,2.1213408,0.96553785,0.02229452133178711,0.39344683,-0.65775603,0.513452,-0.16810376338256192,0.6577560305595398,False,other
OGFOD3,5.7931128,3.4180315,0.863169,0.05579167604446411,-1.2311391,0.7843582,-0.86007196,1.662881799424743,1.662881799424743,False,other
OGFR,8.3301735,2.5717454,0.962969,0.020528972148895264,0.91087145,-0.15683861,0.47898483,-0.2646103201940212,0.9108714461326599,False,other
OGFRL1,8.140896,2.128243,0.9759838,0.02080976963043213,0.75106657,-0.6500797,0.6536096,-0.2492616692660044,0.7510665655136108,False,other
OGG1,5.6379776,3.9875185,0.80843,0.07256442308425903,-1.3621179,1.4177132,-1.5945272,2.579695718156205,2.579695718156205,False,disease
OGN,7.2303405,1.9772773,0.96223366,0.01689434051513672,-0.017704612,-0.8179762,0.46911845,-0.4632826583259537,0.817976176738739,False,other
OGT,4.982804,4.5274954,0.743409,0.059067606925964355,-1.9152733,2.0182483,-2.4669409,1.8419472215548063,2.4669408798217773,False,disease
OIP5,7.7450995,2.0141098,0.9704007,0.0236547589302063,0.4169004,-0.7770128,0.57869875,-0.0937519139178473,0.777012825012207,False,other
OIT3,6.8142657,1.7862574,0.9654343,0.02022475004196167,-0.3689916,-1.0304189,0.51206285,-0.2812393828848719,1.030418872833252,False,other
OLA1,7.443717,2.6336057,0.9356916,0.019003689289093018,0.16244668,-0.088040665,0.11299281,-0.34798369681213814,0.34798369681213814,False,constrained
OLAH,6.5097575,2.0123603,0.9548094,0.031100869178771973,-0.6260843,-0.77895856,0.36950448,0.31325938244863416,0.7789585590362549,False,other
OLFM1,8.252142,2.2859094,0.97292113,0.01173102855682373,0.8449903,-0.47473103,0.6125166,-0.7455140816522922,0.8449903130531311,False,constrained
OLFM2,8.047502,2.1264396,0.973503,0.013472259044647217,0.67221487,-0.65208536,0.6203236,-0.6503368072816376,0.6722148656845093,False,other
OLFM3,8.28818,2.3391814,0.97180736,0.011958479881286621,0.8754171,-0.41548458,0.5975726,-0.7330813811765308,0.8754171133041382,False,other
OLFM4,7.821035,1.8598027,0.9777889,0.014521002769470215,0.48101175,-0.94862545,0.6778297,-0.5930115020219358,0.9486254453659058,False,other
OLFML1,7.9357667,2.0395305,0.9739565,0.014819920063018799,0.5778784,-0.74874127,0.6264088,-0.5766724053537117,0.7487412691116333,False,other
OLFML2A,7.829548,1.7370309,0.9821488,0.016483962535858154,0.48819914,-1.0851662,0.73632824,-0.48571429951453265,1.0851662158966064,False,disease
OLFML2B,7.4622,1.6833693,0.97670835,0.02016627788543701,0.17805178,-1.1448458,0.6633312,-0.2844355252241596,1.1448458433151245,False,disease
OLFML3,7.437906,2.0620794,0.96221644,0.02615511417388916,0.15754034,-0.7236635,0.46888733,0.04291982409518077,0.7236635088920593,False,other
OLIG1,8.189705,2.9212143,0.9412412,0.01688063144683838,0.7922755,0.23182319,0.18745416,-0.4640320087215054,0.7922754883766174,False,other
OLIG2,8.544267,2.9538639,0.9518189,0.011623382568359375,1.0916278,0.26813436,0.32937914,-0.7513981112799717,1.091627836227417,False,other
OLIG3,8.575067,2.7352672,0.9636552,0.011039555072784424,1.1176318,0.025022086,0.48819146,-0.7833106639948781,1.1176317930221558,False,other
OLR1,6.035853,3.6050725,0.84751964,0.051558613777160645,-1.0261964,0.99237585,-1.070046,1.4314986875043816,1.4314986875043816,False,other
OMA1,8.010155,2.115989,0.97292066,0.017693519592285156,0.64068335,-0.663708,0.61251014,-0.4195987883104902,0.663707971572876,False,other
OMD,7.5080094,2.2083583,0.9573947,0.018210113048553467,0.21672802,-0.5609795,0.4041924,-0.39136131057898493,0.5609794855117798,False,other
OMG,8.310183,2.7566984,0.9535685,0.018866240978240967,0.8939933,0.0488568,0.3528547,-0.355496749038843,0.8939933180809021,False,disease
OMP,9.596403,4.2410903,0.9230902,0.01417762041091919,1.9799342,1.6997229,-0.05608494,-0.6117811004079058,1.9799342155456543,False,other
ONECUT1,6.5518064,3.7909079,0.83850545,0.04606550931930542,-0.5905829,1.1990526,-1.1909931,1.1312405000972288,1.1990525722503662,False,other
ONECUT2,6.5507317,3.5795348,0.8560517,0.04272782802581787,-0.5914903,0.9639741,-0.9555681,0.9487997431419847,0.963974118232727,False,other
ONECUT3,6.5925303,4.0997176,0.8120206,0.06122386455535889,-0.55620027,1.5424954,-1.546351,1.9598102646394877,1.9598102646394877,False,other
OOEP,6.988193,2.3915455,0.94005126,0.041511714458465576,-0.22214685,-0.35724783,0.17148817,0.8823258469661566,0.8823258469661566,False,other
OOSP1,7.9208007,2.3874707,0.9592188,0.021610617637634277,0.5652428,-0.36177963,0.42866683,-0.20548657398499545,0.5652428269386292,False,other
OOSP2,7.992424,2.4374356,0.9589286,0.019426167011260986,0.6257135,-0.30621117,0.4247729,-0.3248906724483549,0.6257135272026062,False,other
OOSP3,8.510073,2.8847349,0.95408493,0.017940163612365723,1.0627582,0.19125256,0.35978365,-0.40611699728095646,1.062758207321167,False,other
OOSP4A,8.4318495,2.7878423,0.95614123,0.018096745014190674,0.9967153,0.083493486,0.38737386,-0.3975581125456773,0.9967153072357178,False,other
OOSP4B,8.647121,2.9307125,0.9567663,0.017389416694641113,1.1784668,0.24238652,0.39576074,-0.4362213349109448,1.178466796875,False,other
OPA1,7.8472033,1.9571164,0.97489125,0.014660537242889404,0.50310534,-0.84039813,0.63895035,-0.5853844182132991,0.8403981328010559,False,constrained
OPA3,6.965972,2.6213298,0.9275472,0.049897968769073486,-0.24090785,-0.10169334,0.0037163899,1.3407262902414914,1.3407262902414914,False,disease
OPALIN,9.299864,3.631866,0.94611347,0.018512070178985596,1.7295696,1.0221742,0.2528273,-0.37485605360566016,1.7295695543289185,False,other
OPCML,7.005637,1.8747743,0.96353126,0.01229637861251831,-0.20741898,-0.93197477,0.48652878,-0.7146115229487814,0.9319747686386108,False,constrained
OPHN1,5.705029,2.7888956,0.9139439,0.023826956748962402,-1.3055071,0.08466495,-0.17880498,-0.08433942134067889,1.3055070638656616,False,disease
OPLAH,7.2528186,2.2173746,0.95231,0.022933661937713623,0.0012733858,-0.550952,0.335969,-0.13316774472386445,0.5509520173072815,False,disease
OPN1LW,4.221474,5.721286,0.54077303,0.06371802091598511,-2.558055,3.345922,-5.185789,2.0961431659519185,5.185789108276367,True,disease
OPN1MW,4.1911755,5.6032414,0.56375074,0.06048661470413208,-2.5836358,3.214639,-4.8774877,1.919511503584799,4.877487659454346,True,disease
OPN1MW2,4.1911755,5.6032414,0.56375074,0.06048661470413208,-2.5836358,3.214639,-4.8774877,1.919511503584799,4.877487659454346,True,disease
OPN1MW3,4.1911755,5.6032414,0.56375074,0.06048661470413208,-2.5836358,3.214639,-4.8774877,1.919511503584799,4.877487659454346,True,other
OPN1SW,4.322925,4.6083946,0.73932964,0.08931988477706909,-2.4724011,2.1082203,-2.5216749,3.495564803780232,3.495564803780232,True,other
OPN3,4.84264,3.524484,0.8671115,0.048482418060302734,-2.033612,0.9027493,-0.80717397,1.2633509748329859,2.033612012863159,False,disease
OPN4,6.0610204,1.9918206,0.95775366,0.021960139274597168,-1.0049478,-0.80180186,0.4090084,-0.18638139694362624,1.0049477815628052,False,other
OPN5,4.991647,3.3228474,0.88334405,0.042803168296813965,-1.9078074,0.6784993,-0.5893753,0.9529179122723207,1.9078073501586914,False,other
OPRD1,4.290746,5.0971785,0.65843254,0.05321609973907471,-2.4995694,2.6518211,-3.6071038,1.5220984083717748,3.6071038246154785,True,other
OPRK1,4.228697,4.8009357,0.7100811,0.04377490282058716,-2.551957,2.3223548,-2.9141145,1.006033823136141,2.914114475250244,False,other
OPRL1,4.271773,5.237415,0.6334863,0.059037208557128906,-2.5155885,2.807785,-3.9418182,1.8402856185038003,3.9418182373046875,True,disease
OPRM1,4.3211675,4.661741,0.7309169,0.04628467559814453,-2.473885,2.1675491,-2.6345518,1.143220332290461,2.634551763534546,False,disease
OPRPN,9.26867,3.952007,0.9253319,0.023556411266326904,1.7032331,1.378219,-0.026007531,-0.09912768849463093,1.7032331228256226,False,other
OPTC,6.826859,1.711964,0.96832424,0.017795085906982422,-0.35835928,-1.1130443,0.55083823,-0.4140470792930118,1.113044261932373,False,other
OPTN,8.72367,2.6825042,0.9714276,0.006391346454620361,1.2430959,-0.033658255,0.5924775,-1.0373860607196626,1.243095874786377,False,disease
OR10A2,5.51564,4.3498344,0.7676314,0.005883514881134033,-1.4654062,1.8206626,-2.1419387,-1.0651446058070544,2.1419386863708496,False,other
OR10A3,5.4891286,4.275445,0.7760473,0.005408167839050293,-1.4877893,1.7379304,-2.0290194,-1.0911275162615084,2.029019355773926,False,other
OR10A4,5.61836,4.332725,0.7705867,0.0054618120193481445,-1.3786807,1.8016344,-2.1022859,-1.088195275583263,2.102285861968994,False,other
OR10A5,5.5817256,4.238306,0.7809241,0.005204498767852783,-1.4096107,1.6966264,-1.9635855,-1.1022602567032478,1.9635854959487915,False,other
OR10A6,5.5581074,4.1615214,0.7893178,0.005339324474334717,-1.4295514,1.6112304,-1.8509637,-1.094890558465257,1.8509637117385864,False,other
OR10A7,5.3778315,4.6267104,0.73254335,0.007545173168182373,-1.5817561,2.12859,-2.6127293,-0.9743168217757974,2.61272931098938,False,other
OR10AD1,5.7113795,3.8936737,0.8183803,0.005733013153076172,-1.3001455,1.3133435,-1.4610204,-1.0733711699321322,1.4610203504562378,False,other
OR10AG1,5.5935364,4.369484,0.7661066,0.008093833923339844,-1.399639,1.8425158,-2.1623976,-0.9443265157277408,2.162397623062134,False,other
OR10C1,5.62178,4.553606,0.7448324,0.007768809795379639,-1.3757933,2.0472872,-2.4478421,-0.9620926361927112,2.4478421211242676,False,other
OR10D3,5.6230855,4.1092553,0.79541945,0.00586777925491333,-1.374691,1.5531026,-1.7690952,-1.0660047297393398,1.7690951824188232,False,other
OR10G2,5.4254885,4.3814096,0.7632037,0.007183849811553955,-1.5415199,1.855779,-2.2013474,-0.9940670917663806,2.2013473510742188,False,other
OR10G3,5.431438,4.223857,0.78168494,0.008632063865661621,-1.5364968,1.6805568,-1.9533768,-0.9149063675893432,1.9533767700195312,False,disease
OR10G4,5.324805,4.4759517,0.75100267,0.008032798767089844,-1.626526,1.9609239,-2.3650532,-0.9476627540105448,2.365053176879883,False,other
OR10G6,5.3185916,4.532815,0.7438469,0.012437999248504639,-1.6317717,2.0241644,-2.461065,-0.706870407558213,2.4610650539398193,False,other
OR10G7,5.4046426,4.4421854,0.7557324,0.006573677062988281,-1.5591198,1.9233707,-2.301592,-1.0274197004588255,2.3015921115875244,False,other
OR10G8,5.54166,4.333614,0.76973975,0.006397545337677002,-1.4434378,1.802623,-2.11365,-1.0370472240190651,2.11365008354187,False,other
OR10G9,5.3726654,4.525485,0.74522173,0.00718533992767334,-1.5861177,2.0160124,-2.4426184,-0.9939856406364294,2.4426183700561523,False,other
OR10H1,5.504643,4.2729564,0.77643436,0.005429387092590332,-1.4746907,1.7351627,-2.023826,-1.0899676521710024,2.0238258838653564,False,other
OR10H2,5.5857406,4.330704,0.7704851,0.0047386884689331055,-1.4062209,1.799387,-2.1036494,-1.1277218799260138,2.103649377822876,False,other
OR10H3,5.612708,4.283769,0.77607894,0.007130742073059082,-1.3834525,1.7471882,-2.0285947,-0.9969700100378438,2.028594732284546,False,other
OR10H4,5.5429163,4.2456994,0.77980226,0.0068985819816589355,-1.442377,1.7048489,-1.9786373,-1.0096600960842512,1.9786373376846313,False,other
OR10H5,5.5905,4.3063054,0.7733166,0.004724860191345215,-1.4022027,1.7722518,-2.0656579,-1.1284777464119615,2.0656578540802,False,other
OR10J1,5.173639,4.503711,0.74672776,0.008456230163574219,-1.7541536,1.9917967,-2.4224112,-0.9245176009235927,2.4224112033843994,False,other
OR10J4,5.405106,4.4153266,0.75898737,0.005890965461730957,-1.5587286,1.8934997,-2.2579193,-1.0647373501572979,2.2579193115234375,False,other
OR10J5,5.2237887,4.5543604,0.74044484,0.008661866188049316,-1.7118126,2.0481262,-2.5067117,-0.9132773449903179,2.506711721420288,False,other
OR10K1,5.307294,4.690451,0.7235234,0.0075241923332214355,-1.6413102,2.1994793,-2.733754,-0.9754636536855112,2.7337539196014404,False,other
OR10K2,5.3955784,4.6207223,0.73350966,0.008423924446105957,-1.5667727,2.1219306,-2.5997639,-0.9262834614209362,2.599763870239258,False,other
OR10P1,5.809712,4.2179203,0.7854918,0.009469032287597656,-1.2171246,1.6739544,-1.9022982,-0.8691568969183155,1.9022982120513916,False,other
OR10Q1,5.4425216,4.4745793,0.7521288,0.007773280143737793,-1.5271391,1.9593977,-2.3499436,-0.9618482828028574,2.3499436378479004,False,other
OR10R2,5.3516984,4.2571177,0.77757025,0.007824122905731201,-1.60382,1.7175478,-2.0085852,-0.9590691702489202,2.008585214614868,False,other
OR10S1,5.8265724,3.8438041,0.8239427,0.010005474090576172,-1.2028894,1.2578812,-1.386387,-0.8398344901358594,1.3863869905471802,False,other
OR10T2,5.4216313,4.3155823,0.7709769,0.006373584270477295,-1.5447764,1.7825692,-2.097051,-1.0383569581886816,2.097050905227661,False,other
OR10V1,5.405542,4.4298334,0.757237,0.006599068641662598,-1.5583606,1.9096335,-2.2814043,-1.026031773204456,2.2814042568206787,False,other
OR10W1,5.724052,4.403355,0.7638658,0.008366286754608154,-1.2894462,1.8801857,-2.192463,-0.9294339911274512,2.192462921142578,False,other
OR10X1,5.3592734,4.3469677,0.766934,0.008609116077423096,-1.5974245,1.8174745,-2.1512964,-0.9161607149905927,2.151296377182007,False,other
OR10Z1,5.485505,4.3864183,0.76308024,0.006476044654846191,-1.4908485,1.8613495,-2.2030034,-1.0327563784932325,2.203003406524658,False,disease
OR11A1,5.692705,3.919665,0.81566644,0.008629679679870605,-1.315912,1.34225,-1.4974332,-0.9150366893972652,1.4974331855773926,False,other
OR11G2,5.8350525,3.6313658,0.8441005,0.008244991302490234,-1.1957299,1.0216179,-1.1159222,-0.9360641131054843,1.1957298517227173,False,disease
OR11H1,5.7886596,3.9177153,0.8163992,0.004689991474151611,-1.2348988,1.3400815,-1.4876013,-1.1303837028528212,1.4876012802124023,False,other
OR11H12,5.769784,3.9489675,0.8131292,0.004504680633544922,-1.2508353,1.3748386,-1.5314765,-1.1405129653735608,1.5314764976501465,False,other
OR11H2,5.76473,3.9113302,0.81688607,0.004601597785949707,-1.2551023,1.3329803,-1.481069,-1.1352153838815304,1.4810689687728882,False,other
OR11H4,5.7328734,3.9674733,0.81100637,0.005337715148925781,-1.2819984,1.3954198,-1.5599593,-1.0949785256856044,1.5599592924118042,False,other
OR11H6,5.648124,3.9717777,0.81011385,0.004973232746124268,-1.3535511,1.4002069,-1.5719346,-1.1149014720716843,1.5719345808029175,False,other
OR11H7,5.7215176,4.203981,0.78598535,0.005090117454528809,-1.291586,1.6584517,-1.8956764,-1.1085124454383068,1.8956763744354248,False,other
OR11L1,5.4866834,4.2795653,0.77555716,0.005854010581970215,-1.4898537,1.742513,-2.0355957,-1.0667573381800894,2.035595655441284,False,other
OR12D1,5.1783195,4.5743437,0.7375973,0.009841442108154297,-1.7502018,2.0703506,-2.5449185,-0.8488006305208948,2.5449185371398926,False,other
OR12D2,5.292738,4.718492,0.7196776,0.007292270660400391,-1.6535996,2.2306652,-2.785354,-0.9881407075511265,2.785353899002075,False,other
OR12D3,5.3452854,4.510414,0.74686545,0.007007300853729248,-1.6092345,1.9992514,-2.420564,-1.0037174216430067,2.4205639362335205,False,other
OR13A1,5.8343678,3.7495625,0.833053,0.006265759468078613,-1.1963079,1.1530704,-1.2641507,-1.0442507619519552,1.2641507387161255,False,other
OR13C2,5.4551644,4.203064,0.7841556,0.0049416422843933105,-1.5164648,1.657432,-1.9202268,-1.1166282360266513,1.920226812362671,False,other
OR13C3,5.7187753,3.7294548,0.83458394,0.007192492485046387,-1.2939013,1.1307076,-1.2436094,-0.9935946752126633,1.2939013242721558,False,other
OR13C4,5.6090474,4.015243,0.80539274,0.005856037139892578,-1.3865433,1.448547,-1.6352795,-1.0666465646433556,1.6352795362472534,False,other
OR13C5,5.438107,4.2206745,0.7820762,0.006784617900848389,-1.5308663,1.6770175,-1.9481273,-1.015889478502924,1.948127269744873,False,other
OR13C8,5.5470085,4.0534034,0.8010835,0.005381762981414795,-1.4389219,1.490987,-1.6930983,-1.092570830284245,1.6930983066558838,False,other
OR13C9,5.418624,4.270628,0.7762221,0.0048999786376953125,-1.5473156,1.7325733,-2.0266738,-1.1189056096200887,2.0266737937927246,False,other
OR13D1,5.5214615,4.099687,0.79595864,0.010091006755828857,-1.4604911,1.5424614,-1.7618607,-0.8351591952766566,1.761860728263855,False,other
OR13F1,5.595046,4.159829,0.7897318,0.00443190336227417,-1.3983644,1.6093483,-1.8454087,-1.1444910385603806,1.8454086780548096,False,other
OR13G1,5.6253166,4.225954,0.7826606,0.005966544151306152,-1.3728074,1.6828891,-1.9402858,-1.0606061488461698,1.9402858018875122,False,other
OR13H1,5.692791,4.052714,0.8019033,0.005144774913787842,-1.3158395,1.4902201,-1.6820987,-1.1055248179916946,1.6820987462997437,False,other
OR13J1,5.754312,4.279259,0.7781394,0.0070740580558776855,-1.263898,1.7421725,-2.0009484,-1.00006841102119,2.000948429107666,False,other
OR14A16,6.0969267,3.8122113,0.8293929,0.007307648658752441,-0.9746325,1.2227452,-1.3132596,-0.9873001318900294,1.3132596015930176,False,other
OR14A2,5.920655,3.8459668,0.8244313,0.005910694599151611,-1.1234568,1.2602865,-1.3798316,-1.063658937196743,1.3798315525054932,False,other
OR14C36,5.905538,3.9318416,0.81595093,0.006497025489807129,-1.1362196,1.355792,-1.4936161,-1.0316095465835187,1.4936161041259766,False,other
OR14I1,5.800634,3.9557557,0.8126671,0.006501972675323486,-1.224789,1.3823881,-1.5376769,-1.0313391288320803,1.5376769304275513,False,other
OR14J1,5.896675,3.5728624,0.84961545,0.007031440734863281,-1.1437026,0.9565534,-1.0419255,-1.0023979133377963,1.1437026262283325,False,other
OR14K1,5.9849925,3.7670143,0.83244115,0.008905768394470215,-1.0691372,1.1724794,-1.2723601,-0.8999454240398944,1.27236008644104,False,other
OR14L1,5.8630333,3.6507428,0.8424181,0.006491303443908691,-1.1721059,1.0431681,-1.1384957,-1.0319223189225315,1.1721059083938599,False,other
OR1A1,5.7150283,3.898491,0.8179116,0.0049765706062316895,-1.2970649,1.318701,-1.4673086,-1.1147190215405935,1.4673086404800415,False,other
OR1A2,5.7999883,3.8403792,0.8241179,0.00519561767578125,-1.2253342,1.2540722,-1.3840365,-1.1027457054377572,1.3840365409851074,False,other
OR1B1,6.0309906,3.734751,0.83582634,0.014327406883239746,-1.0303016,1.1365978,-1.2269397,-0.6035936328252044,1.2269396781921387,False,other
OR1C1,5.653536,4.291299,0.77564085,0.005714237689971924,-1.3489822,1.7555623,-2.0344727,-1.0743974541695183,2.034472703933716,False,other
OR1D2,5.706572,3.9650679,0.81109655,0.004374504089355469,-1.3042043,1.3927447,-1.5587493,-1.1476285360861034,1.5587493181228638,False,disease
OR1D5,5.8065143,4.0399933,0.8041439,0.005704104900360107,-1.2198243,1.4760729,-1.6520357,-1.0749513218531868,1.6520357131958008,False,other
OR1E1,5.5999575,4.36262,0.766967,0.005795001983642578,-1.3942178,1.834882,-2.1508534,-1.0699828029261595,2.150853395462036,False,other
OR1E2,5.879609,4.120022,0.79667395,0.00779038667678833,-1.1581112,1.5650766,-1.7522631,-0.9609132238310168,1.752263069152832,False,other
OR1F1,5.557028,4.485334,0.7520923,0.006538271903991699,-1.4304628,1.9713584,-2.350433,-1.0293549793064676,2.350433111190796,False,other
OR1G1,5.7994804,4.153562,0.792227,0.00557786226272583,-1.2257628,1.6023784,-1.8119292,-1.0818518615826582,1.8119292259216309,False,other
OR1I1,5.88075,3.5200589,0.85426474,0.010077297687530518,-1.1571478,0.897828,-0.9795443,-0.8359085456722083,1.157147765159607,False,other
