gene,token_id,norm,dist_from_centroid,cos_to_centroid,norm_zscore,dist_zscore,cos_zscore,is_outlier,pca_1,pca_2,isolation_score,isolation_zscore,anomaly_score
ACRV1,181,29.10246,29.095789,0.031022528,2.0581348,2.0502172,0.6238945,False,-0.90412456,-0.40931237,0.8798005,1.7061478,2.0581348
ACSBG1,182,27.577553,27.567322,0.04551447,-0.16761069,-0.18092002,1.034488,False,0.73105717,-0.59810364,0.8677451,-1.2459167,1.2459167
ACSBG2,183,26.748674,26.749783,0.00022362707,-1.377436,-1.3743,-0.2487165,False,0.9129383,0.27418208,0.8735611,0.17827168,1.377436
ACSF2,184,27.326254,27.313244,0.056687053,-0.5344049,-0.5518032,1.3510356,False,-0.43211496,0.97408116,0.8748232,0.4873353,1.3510356
ACSF3,185,27.718946,27.710028,0.04023242,0.038766548,0.027390948,0.88483405,False,0.38718057,0.7369268,0.87407905,0.30510816,0.88483405
ACSL1,186,27.305279,27.310303,-0.015569466,-0.56502,-0.5560964,-0.6961749,False,-1.2045466,0.22983208,0.87163097,-0.29436573,0.6961749
ACSL3,187,27.605558,27.61131,-0.01852174,-0.1267339,-0.116710834,-0.77982026,False,0.98256063,-0.036420926,0.8752824,0.59978044,0.77982026
ACSL4,188,26.63198,26.632156,0.0039861207,-1.5477611,-1.5460016,-0.14211552,False,0.6515663,-0.49132144,0.8775959,1.1662973,1.5477611
ACSL5,189,28.521824,28.51932,0.014410587,1.210641,1.2087321,0.15323606,False,1.0617468,-1.0341153,0.8722914,-0.13264558,1.210641
ACSL6,190,27.67123,27.678339,-0.023972826,-0.03087961,-0.01886573,-0.93426335,False,-2.90314,1.3212336,0.8685406,-1.0511228,1.0511228
ACSM1,191,27.444202,27.436935,0.03367074,-0.362248,-0.37124786,0.69892496,False,-2.3476803,-1.5798492,0.8753374,0.6132522,0.69892496
ACSM2A,192,27.537874,27.540617,-0.0064642467,-0.22552526,-0.21990159,-0.43820092,False,-0.9325729,1.2317436,0.87787896,1.2356122,1.2356122
ACSM2B,193,28.356117,28.350063,0.028662886,0.96877676,0.96166503,0.5570398,False,1.3187298,-0.99416035,0.87420845,0.3367954,0.96877676
ACSM3,194,27.059404,27.07096,-0.041703135,-0.9238966,-0.90547156,-1.4366081,False,1.046292,1.6935382,0.87155473,-0.31303364,1.4366081
ACSM4,195,27.72217,27.711618,0.04677426,0.04347143,0.02971297,1.070181,False,1.2018445,-1.8022416,0.87179345,-0.2545779,1.070181
ACSM5,196,26.657122,26.66766,-0.037553024,-1.5110657,-1.4941765,-1.3190249,False,2.2077723,-1.495197,0.8730718,0.058455713,1.5110657
ACSM6,197,27.450855,27.440273,0.046945807,-0.35253757,-0.3663755,1.0750413,False,0.7454394,-0.8033278,0.8702652,-0.62881124,1.0750413
ACSS1,198,27.616638,27.629734,-0.047977816,-0.110561915,-0.08981547,-1.6143857,False,1.1478306,-0.46489942,0.87312603,0.07173779,1.6143857
ACSS2,199,27.408321,27.413805,-0.017423134,-0.4146197,-0.40501183,-0.74869406,False,0.16341703,0.2085652,0.8797697,1.6986018,1.6986018
ACSS3,200,27.657146,27.66736,-0.036426783,-0.05143632,-0.03489158,-1.2871156,False,0.21758622,-1.1521846,0.86853856,-1.051619,1.2871156
ACTA1,201,26.051447,26.063591,-0.043892566,-2.3951046,-2.375949,-1.4986402,False,-0.38896376,0.9818448,0.874786,0.4782276,2.3951046
ACTA2,202,27.251028,27.24328,0.03562326,-0.644204,-0.65393037,0.75424486,False,0.36614892,0.28188792,0.8780686,1.2820556,1.2820556
ACTB,203,28.142063,28.15073,-0.030301303,0.65634483,0.670694,-1.1135652,False,-2.2428534,0.06933282,0.87220013,-0.15499157,1.1135652
ACTBL2,204,27.874817,27.86556,0.04155669,0.26627398,0.25442564,0.922354,False,0.1634292,0.26911345,0.87090683,-0.47168872,0.922354
ACTC1,205,27.145977,27.15972,-0.050492633,-0.7975358,-0.7759061,-1.6856369,False,1.2388332,-0.5411648,0.8805338,1.8857186,1.8857186
ACTG1,206,27.66309,27.668518,-0.017242668,-0.042761523,-0.03320157,-0.74358094,False,-0.73476815,0.16427842,0.870282,-0.62469524,0.74358094
ACTG2,207,29.10949,29.116184,-0.022544086,2.0683937,2.0799887,-0.89378357,False,-1.4347963,0.40837422,0.87528354,0.6000577,2.0799887
ACTL10,208,27.339819,27.339481,0.005914832,-0.5146054,-0.51350373,-0.08747023,False,0.05672395,0.15549603,0.8729599,0.031059615,0.5146054
ACTL6A,209,28.075344,28.084951,-0.03406699,0.5589621,0.5746753,-1.2202567,False,-1.2593764,1.726009,0.87153274,-0.31841943,1.2202567
ACTL6B,210,28.454334,28.450281,0.02063157,1.1121336,1.1079552,0.3294923,False,0.5205986,0.11625301,0.8686779,-1.0174943,1.1121336
ACTL7A,211,28.278128,28.280546,-0.0052787624,0.8549437,0.8601894,-0.40461317,False,-0.9850427,-1.1757783,0.8686929,-1.0138308,1.0138308
ACTL7B,212,28.396233,28.39089,0.025801215,1.0273288,1.0212609,0.47596142,False,0.21426904,-1.5970008,0.87692344,1.0016288,1.0273288
ACTL8,213,28.8003,28.789373,0.048110027,1.6171038,1.6029357,1.1080266,False,0.31578478,-1.1066375,0.873545,0.17433085,1.6171038
ACTL9,214,28.141432,28.139584,0.0118453745,0.65542334,0.6544232,0.08055708,False,-1.0241616,1.5542489,0.8684596,-1.0709583,1.0709583
ACTN1,215,28.380594,28.378878,0.011275469,1.0045033,1.003726,0.064410225,False,0.4707596,-0.65103596,0.8769301,1.0032635,1.0045033
ACTN2,216,27.600004,27.60672,-0.022397783,-0.13484077,-0.123409614,-0.8896384,False,0.9591393,1.1013392,0.8772799,1.0889109,1.0889109
ACTN3,217,28.201517,28.198317,0.017248832,0.7431234,0.740157,0.23365073,False,-1.1114796,-0.84953046,0.8768946,0.9945645,0.9945645
ACTN4,218,27.143486,27.154545,-0.039724156,-0.8011716,-0.7834596,-1.3805386,False,-0.5951403,1.5803498,0.8781931,1.3125315,1.3805386
ACTR10,219,28.10647,28.104572,0.012046167,0.6043935,0.6033164,0.086246036,False,-1.7157364,0.77646846,0.8698785,-0.72350806,0.72350806
ACTR1A,220,27.624634,27.623505,0.009036771,-0.098891586,-0.09890866,0.0009822197,False,1.6364287,-0.18298762,0.86982214,-0.73730093,0.73730093
ACTR1B,221,27.879444,27.87684,0.014907184,0.27302787,0.2708914,0.16730592,False,2.0117369,0.15101184,0.86925983,-0.87499666,0.87499666
ACTR2,222,28.737335,28.754648,-0.065063275,1.5251999,1.5522466,-2.0984602,False,-1.3087963,-0.026519539,0.87261546,-0.05328884,2.0984602
ACTR3,223,28.551085,28.5603,-0.032566823,1.2533497,1.2685534,-1.1777532,False,-0.14387403,-1.5595379,0.87806624,1.2814718,1.2814718
ACTR3B,224,26.517502,26.52217,-0.014000356,-1.7148539,-1.7065524,-0.6517181,False,2.1044517,-0.5717762,0.86204845,-2.6408846,2.6408846
ACTR3C,225,26.92552,26.916304,0.041551717,-1.1193135,-1.1312256,0.9222131,False,-0.8376827,-1.6895806,0.8727352,-0.023966113,1.1312256
ACTR5,226,26.534374,26.530558,0.02000073,-1.690227,-1.6943074,0.31161898,False,0.45392233,2.3004866,0.87171984,-0.27260357,1.6943074
ACTR6,227,26.881348,26.900312,-0.07138398,-1.183787,-1.1545683,-2.2775419,False,-0.008072509,-0.52920216,0.8738869,0.2580517,2.2775419
ACTR8,228,26.852465,26.840626,0.05207867,-1.2259444,-1.2416942,1.2204684,False,1.604821,1.6001952,0.8718451,-0.24192345,1.2416942
ACTRT1,229,28.247208,28.24138,0.027767407,0.809813,0.8030186,0.53166866,False,-0.48439845,-0.40675598,0.87597096,0.76838976,0.809813
ACTRT2,230,28.201275,28.179407,0.0920289,0.74276984,0.71255445,2.3523598,False,1.3149914,-0.37932032,0.86936444,-0.8493812,2.3523598
ACTRT3,231,26.4779,26.464779,0.05728062,-1.7726572,-1.7903261,1.3678528,False,0.24156027,-0.85880333,0.87339944,0.13868819,1.7903261
ACVR1,232,27.267868,27.262121,0.027598727,-0.6196245,-0.626428,0.5268895,False,-1.6661088,1.49414,0.8711505,-0.41202155,0.626428
ACVR1B,233,29.174213,29.18106,-0.023168648,2.1628644,2.1746905,-0.91147894,False,-0.1761635,0.7561465,0.8743061,0.36070314,2.1746905
ACVR1C,234,27.410515,27.418587,-0.027801584,-0.41141817,-0.39803186,-1.0427419,False,-0.10934221,0.05143509,0.8759267,0.7575452,1.0427419
ACVR2A,235,27.979107,27.988403,-0.032797128,0.41849497,0.433742,-1.1842782,False,1.1979122,-2.2802424,0.8672131,-1.3761978,1.3761978
ACVR2B,236,27.876612,27.88189,-0.016673962,0.2688937,0.27826118,-0.727468,False,0.5969081,-2.2236362,0.87230337,-0.12971184,0.727468
ACVRL1,237,27.898712,27.903063,-0.012961358,0.30115137,0.30916858,-0.6222806,False,-1.007236,0.91903156,0.87957335,1.6505237,1.6505237
ACY1,238,28.594345,28.589804,0.022558304,1.3164926,1.3116194,0.38408154,False,0.6823429,0.92365164,0.8803464,1.8398297,1.8398297
ACY3,239,26.29613,26.300684,-0.013512005,-2.037968,-2.029859,-0.6378818,False,-0.46762368,0.32792312,0.87455404,0.42142117,2.037968
ACYP1,240,29.287607,29.28885,-0.0007205747,2.3283732,2.3320339,-0.27546814,False,-0.7392465,-0.3377757,0.87263,-0.049727496,2.3320339
ACYP2,241,26.932232,26.930769,0.01048517,-1.1095167,-1.1101102,0.042019047,False,0.2496,1.5186621,0.8693679,-0.84853464,1.1101102
ADA,242,27.146666,27.145939,0.0075064474,-0.7965308,-0.79602194,-0.042375732,False,-0.07432906,-0.070617534,0.8730728,0.05870384,0.7965308
ADA2,243,27.101734,27.103634,-0.003008986,-0.86211234,-0.85777545,-0.34030464,False,-0.68991613,-0.060009252,0.8718346,-0.2445069,0.86211234
ADAD1,244,28.703955,28.700666,0.017522763,1.476478,1.4734482,0.24141191,False,0.4728111,0.55090225,0.86775464,-1.2435814,1.476478
ADAD2,245,26.966057,26.965097,0.008476573,-1.0601461,-1.0600002,-0.01488961,False,0.21702987,1.4403179,0.8666285,-1.5193377,1.5193377
ADAL,246,27.310211,27.307882,0.01389746,-0.5578207,-0.55962956,0.13869786,False,0.93450606,-1.3572265,0.8765831,0.91828746,0.91828746
ADAM10,247,27.494415,27.49532,0.0009133475,-0.28895766,-0.28602353,-0.22917499,False,-0.5038704,2.277587,0.8667464,-1.4904674,1.4904674
ADAM11,248,27.282272,27.286917,-0.014043729,-0.59860003,-0.59023345,-0.6529469,False,-0.67868096,-0.14469782,0.86909467,-0.9154413,0.9154413
ADAM12,249,27.687279,27.688574,-0.00068598404,-0.0074554267,-0.00392572,-0.2744881,False,1.3026426,1.1576458,0.8677233,-1.2512587,1.2512587
ADAM15,250,28.125114,28.122007,0.016883967,0.6316066,0.6287668,0.2233132,False,-0.9404828,-1.2870364,0.8763381,0.8582992,0.8582992
ADAM17,251,28.356298,28.352627,0.019116925,0.9690412,0.965407,0.28657857,False,0.6330543,0.81500345,0.8732475,0.101483785,0.9690412
ADAM18,252,28.10887,28.098537,0.045831185,0.6078957,0.5945072,1.0434613,False,0.9159942,1.1373079,0.8715763,-0.30775,1.0434613
ADAM19,253,27.026302,27.03238,-0.019730015,-0.97221214,-0.9617876,-0.8140538,False,0.89843726,0.6659548,0.8731672,0.0818234,0.97221214
ADAM2,254,28.191818,28.177845,0.060406372,0.728967,0.71027416,1.4564133,False,0.30611733,-1.5718784,0.8684084,-1.083496,1.4564133
ADAM20,255,27.99399,27.991018,0.01636638,0.44021818,0.43755913,0.20864862,False,-0.38561255,-0.819213,0.8687065,-1.0104884,1.0104884
ADAM21,256,28.273386,28.273794,0.00277801,0.84802276,0.85033333,-0.17634435,False,0.8240634,0.8382186,0.87261045,-0.054514877,0.85033333
ADAM22,257,27.732374,27.736387,-0.011578891,0.05836558,0.06586858,-0.5831118,False,-1.1745371,-0.37360787,0.8711044,-0.42330402,0.5831118
ADAM23,258,27.529108,27.527908,0.009342668,-0.23832032,-0.2384527,0.009649047,False,-0.59415776,0.220775,0.8757941,0.72508436,0.72508436
ADAM28,259,27.04118,27.043673,-0.005380812,-0.9504973,-0.9453023,-0.40750447,False,-0.9958232,-0.8393774,0.87176764,-0.26089785,0.9504973
ADAM29,260,27.375412,27.371113,0.021789094,-0.46265405,-0.46733055,0.36228788,False,-2.7231092,0.67476207,0.8730968,0.0645859,0.46733055
ADAM30,261,28.395262,28.39758,-0.004891192,1.0259118,1.031025,-0.3936323,False,-1.2829838,0.5461843,0.8777276,1.1985538,1.1985538
ADAM32,262,28.059088,28.070751,-0.042304777,0.5352345,0.553947,-1.453654,False,-1.9826133,-2.6691828,0.8707551,-0.5088493,1.453654
ADAM33,263,28.53116,28.536339,-0.01637675,1.2242684,1.2335755,-0.7190473,False,1.3305438,4.169226,0.87629193,0.84698755,1.2335755
ADAM7,264,26.751667,26.746035,0.02723457,-1.373068,-1.379771,0.516572,False,3.5594351,-0.47226727,0.8712263,-0.39345583,1.379771
ADAM8,265,27.707813,27.70767,0.0050754645,0.022516614,0.023949679,-0.111251645,False,-0.7727866,0.65798676,0.8682777,-1.1154897,1.1154897
ADAM9,266,27.85042,27.852655,-0.0044809086,0.23066445,0.23558778,-0.38200793,False,-0.3278012,-1.147736,0.8796231,1.6627111,1.6627111
ADAMDEC1,267,28.835842,28.822832,0.056443136,1.66898,1.6517761,1.3441248,False,-0.83244634,-0.82082546,0.8723623,-0.11527671,1.66898
ADAMTS1,268,27.504883,27.517664,-0.046694286,-0.27367932,-0.25340664,-1.57802,False,1.7847953,0.07318883,0.87717134,1.0623323,1.57802
ADAMTS10,269,27.314045,27.30217,0.05213835,-0.55222493,-0.5679682,1.2221593,False,0.24071352,-1.1811785,0.86887676,-0.9688031,1.2221593
ADAMTS12,270,28.38703,28.387335,0.0031789294,1.0138962,1.0160711,-0.16498528,False,2.2970126,-1.3345522,0.86676264,-1.4864974,1.4864974
ADAMTS13,271,27.29559,27.300442,-0.014873737,-0.5791625,-0.5704907,-0.6764631,False,0.68836355,0.47561854,0.8760153,0.77924895,0.77924895
ADAMTS14,272,27.894379,27.903965,-0.033956215,0.2948262,0.3104855,-1.2171181,False,0.16527833,-0.730302,0.874107,0.31195354,1.2171181
ADAMTS15,273,27.834644,27.827831,0.03177592,0.20763837,0.19935142,0.64524,False,-2.7223933,1.9888369,0.86793673,-1.1989917,1.1989917
ADAMTS16,274,26.984678,26.98558,0.0010064748,-1.0329664,-1.0301007,-0.22653644,False,1.7589806,2.2814429,0.86918354,-0.8936791,1.0329664
ADAMTS17,275,27.902086,27.902082,0.0044785663,0.30607617,0.3077375,-0.12816328,False,0.47127783,0.48657525,0.8690351,-0.93002236,0.93002236
ADAMTS18,276,27.356085,27.360792,-0.014306189,-0.49086386,-0.48239586,-0.66038305,False,1.9288986,0.12739936,0.87247705,-0.08718002,0.66038305
ADAMTS19,277,27.230309,27.209858,0.08650555,-0.67444605,-0.70271784,2.1958692,False,-1.4156513,-0.1418787,0.87002623,-0.68732536,2.1958692
ADAMTS2,278,27.442396,27.437502,0.024155553,-0.3648844,-0.37042096,0.42933568,False,-1.4205762,1.4607704,0.8732146,0.09342697,0.42933568
ADAMTS20,279,27.57191,27.570047,0.011994337,-0.17584562,-0.17694141,0.08477756,False,-0.2784585,-1.4335092,0.8751043,0.5561685,0.5561685
ADAMTS3,280,27.656176,27.665405,-0.032484893,-0.052853353,-0.037745383,-1.1754318,False,-0.37880293,0.21590467,0.8778413,1.2263877,1.2263877
ADAMTS4,281,27.425373,27.435097,-0.03442934,-0.38973117,-0.37393183,-1.230523,False,-1.8647025,0.9736349,0.8738184,0.24128124,1.230523
ADAMTS5,282,27.690632,27.692446,-0.0027628886,-0.002561237,0.0017262032,-0.33333206,False,0.44511932,1.2141477,0.8747053,0.458465,0.458465
ADAMTS6,283,26.847578,26.85787,-0.036600363,-1.2330769,-1.2165222,-1.2920336,False,-1.2621839,2.716071,0.8773693,1.1108046,1.2920336
ADAMTS7,284,27.83825,27.847084,-0.030924596,0.21290004,0.22745512,-1.1312248,False,0.42521518,0.004736553,0.8739092,0.26351047,1.1312248
ADAMTS8,285,27.210255,27.206396,0.020045783,-0.7037166,-0.7077712,0.31289548,False,-0.6299249,-1.2293632,0.8646062,-2.0145547,2.0145547
ADAMTS9,286,26.58476,26.586077,-0.00057510263,-1.6166834,-1.613265,-0.27134654,False,0.7118928,1.6869333,0.87556994,0.67019,1.6166834
ADAMTSL1,287,27.032383,27.043982,-0.04186952,-0.9633369,-0.9448513,-1.4413222,False,1.2592913,-1.2033893,0.8738901,0.25883985,1.4413222
ADAMTSL2,288,26.923796,26.936356,-0.04571229,-1.1218301,-1.1019553,-1.5501975,False,1.5895954,-0.49496278,0.8787634,1.4521829,1.5501975
ADAMTSL3,289,28.61463,28.592207,0.094185665,1.3460999,1.3151275,2.4134665,False,-0.0528476,1.4659979,0.8670105,-1.4258085,2.4134665
ADAMTSL4,290,28.01988,28.026285,-0.021211058,0.47800756,0.48903894,-0.8560155,False,1.0737944,1.0680609,0.8658678,-1.7056224,1.7056224
ADAMTSL5,291,27.825787,27.81536,0.046258017,0.19470969,0.18114555,1.0555545,False,-1.4185145,-1.4107068,0.87390804,0.26323316,1.0555545
ADAP1,292,28.21191,28.208895,0.01650123,0.75829315,0.7555981,0.21246925,False,-0.40965182,1.6906244,0.8779596,1.2553601,1.2553601
ADAP2,293,27.497402,27.485216,0.053368565,-0.28459796,-0.30077145,1.2570144,False,-0.101165846,-1.0514786,0.87338036,0.13401757,1.2570144
ADAR,294,27.505535,27.501667,0.020034662,-0.2727272,-0.27675772,0.31258035,False,-0.15793954,0.1206269,0.86864173,-1.0263538,1.0263538
ADARB1,295,26.79652,26.77964,0.07227553,-1.3076005,-1.3307161,1.7926966,False,1.8642408,-0.91278684,0.87619466,0.8231674,1.7926966
ADARB2,296,28.323223,28.315313,0.036094178,0.9207647,0.91093975,0.7675871,False,-0.5232333,-0.43425226,0.8729566,0.030242257,0.9207647
ADAT1,297,27.674303,27.667852,0.030354902,-0.02639466,-0.034173258,0.6049789,False,-0.9271506,-3.8043303,0.8749245,0.51213336,0.6049789
ADAT2,298,27.316843,27.303211,0.059186257,-0.5481409,-0.56644803,1.4218444,False,0.8287557,-0.3862133,0.8748514,0.49423903,1.4218444
ADAT3,299,27.755142,27.749573,0.026817065,0.09159763,0.085115746,0.50474304,False,0.18376242,0.9351827,0.8757636,0.7176114,0.7176114
ADCK1,300,29.225838,29.222744,0.016666763,2.238215,2.2355363,0.21715923,False,0.49281687,-1.465336,0.87613165,0.80773973,2.238215
ADCK2,301,28.244095,28.236439,0.035097767,0.8052696,0.7958048,0.7393563,False,1.9281806,-1.852696,0.8735259,0.16966023,0.8052696
ADCK5,302,27.040842,27.042448,-0.0018205794,-0.9509901,-0.9470898,-0.30663404,False,1.5430025,0.6662643,0.86383456,-2.2035103,2.2035103
ADCY1,303,29.162132,29.157696,0.022049665,2.1452308,2.140584,0.36967054,False,1.4081086,-0.55927145,0.8799898,1.7525038,2.1452308
ADCY10,304,27.346987,27.343712,0.01768799,-0.5041433,-0.50732833,0.24609318,False,-0.32464683,-0.4646645,0.8707703,-0.50512743,0.50732833
ADCY2,305,28.137749,28.121777,0.06842218,0.6500475,0.6284299,1.6835215,False,0.45925143,2.2418582,0.8749272,0.51280475,1.6835215
ADCY3,306,27.839487,27.832691,0.031708464,0.21470682,0.20644556,0.6433288,False,-2.351316,0.2776163,0.8656952,-1.7478915,1.7478915
ADCY4,307,28.819492,28.809572,0.044071827,1.6451159,1.6324203,0.9936142,False,1.7803457,-0.26708958,0.8777069,1.1934744,1.6451159
ADCY5,308,26.654402,26.647175,0.03364013,-1.5150357,-1.5240788,0.6980578,False,-3.046608,-1.4892017,0.8649971,-1.9188361,1.9188361
ADCY6,309,28.024952,28.022018,0.016208181,0.4854101,0.4828107,0.20416646,False,-1.3532372,-0.78223664,0.86899817,-0.9390717,0.9390717
ADCY7,310,28.166819,28.170774,-0.011426805,0.69247776,0.69995314,-0.57880276,False,0.40158287,-0.99915034,0.8674318,-1.3226316,1.3226316
ADCY8,311,27.0044,27.00579,-0.000958452,-1.0041803,-1.0005993,-0.28220782,False,-0.36672425,1.0569547,0.87510574,0.5565188,1.0041803
ADCY9,312,27.70752,27.711008,-0.009475182,0.022087885,0.028822027,-0.52350837,False,0.87373793,-1.6491733,0.87472075,0.4622453,0.52350837
ADCYAP1,313,26.50524,26.50842,-0.00804249,-1.732752,-1.7266209,-0.48291653,False,0.017715462,0.47299865,0.86981773,-0.738381,1.732752
ADCYAP1R1,314,27.172411,27.16136,0.048871867,-0.758953,-0.7735117,1.1296115,False,-0.8470394,1.3856558,0.8676871,-1.2601184,1.2601184
ADD1,315,27.77062,27.774744,-0.012032949,0.11418941,0.12185881,-0.5959764,False,0.8573875,-1.9254357,0.8791075,1.5364438,1.5364438
ADD2,316,28.6603,28.65697,0.01768674,1.4127588,1.4096621,0.24605776,False,0.2891242,0.6966784,0.8687097,-1.0097148,1.4127588
ADD3,317,27.656528,27.653057,0.018420538,-0.05233832,-0.055770285,0.26684815,False,1.4569287,1.0097941,0.8727797,-0.0130631365,0.26684815
ADGB,318,27.48623,27.497005,-0.03864281,-0.3009036,-0.2835623,-1.3499012,False,0.84905195,-1.4640957,0.8620861,-2.6316602,2.6316602
ADGRA1,319,26.701483,26.696793,0.023465045,-1.4463166,-1.4516506,0.4097718,False,-1.2445095,-1.0009456,0.871716,-0.2735377,1.4516506
ADGRA2,320,28.045925,28.029806,0.06902772,0.51602244,0.4941786,1.700678,False,0.13556172,-0.22619678,0.8669426,-1.442433,1.700678
ADGRA3,321,27.109491,27.120638,-0.04007707,-0.85079,-0.83295435,-1.3905375,False,-1.114735,-1.2295024,0.86961615,-0.7877436,1.3905375
ADGRB1,322,27.320562,27.322025,-0.0012901694,-0.5427122,-0.5389847,-0.2916062,False,-0.023271136,1.5580063,0.86955535,-0.80263126,0.80263126
ADGRB2,323,27.844166,27.852926,-0.03063559,0.22153586,0.23598312,-1.1230364,False,0.46943888,-0.28820637,0.87542313,0.6342408,1.1230364
ADGRB3,324,27.500166,27.498707,0.010395715,-0.280564,-0.2810788,0.03948455,False,-0.48483807,-1.6410263,0.8759702,0.76820004,0.76820004
ADGRD1,325,28.072206,28.062243,0.04437203,0.5543825,0.5415267,1.0021197,False,1.0896133,-0.22584392,0.86901474,-0.93501407,1.0021197
ADGRD2,326,27.887009,27.875803,0.04936923,0.28406903,0.2693768,1.1437031,False,1.5866927,-1.0148492,0.8778442,1.2271029,1.2271029
ADGRE1,327,26.400423,26.394068,0.03019654,-1.8857414,-1.8935448,0.6004921,False,0.91504323,2.9986196,0.8771397,1.0545819,1.8935448
ADGRE2,328,27.335262,27.339552,-0.012618003,-0.52125627,-0.5134007,-0.61255246,False,-1.3474455,0.5271174,0.87567997,0.69713366,0.69713366
ADGRE3,329,27.672441,27.664948,0.034538124,-0.029111799,-0.03841359,0.7235002,False,-0.6042401,-0.8447178,0.8695818,-0.79615074,0.79615074
ADGRE5,330,27.929962,27.943874,-0.051301513,0.34676364,0.36874208,-1.7085544,False,1.3742082,-0.44356993,0.8813071,2.075083,2.075083
ADGRF1,331,27.852966,27.84583,0.033073027,0.23438102,0.2256259,0.68199027,False,0.6858294,1.0722405,0.8723097,-0.1281647,0.68199027
ADGRF2,332,27.188118,27.193554,-0.017205993,-0.7360271,-0.7265172,-0.7425418,False,0.8803702,1.3631924,0.87252295,-0.07594134,0.7425418
ADGRF3,333,28.179758,28.192745,-0.04763168,0.7113641,0.7320244,-1.6045789,False,0.123878926,0.005987131,0.87065494,-0.5333701,1.6045789
ADGRF4,334,27.980652,27.981768,-1.5564578e-05,0.42075,0.42405576,-0.2554934,False,-0.4529117,-0.5401895,0.87569,0.69958574,0.69958574
ADGRF5,335,27.610332,27.60644,0.02011343,-0.11976567,-0.12381889,0.3148121,False,1.177594,1.3764197,0.8780904,1.2873831,1.2873831
